image_path,label,cell,score,source
data/corpus/images/FLUX.1-dev/11/11e044e93c3a232e49d8b51a9972b364e6fc5dff0d00d96b27ebed5044e821ff.jpg,1,clean,0.1560339331626892,FLUX.1-dev
data/corpus/images/Gemini-nano-banana/be/bea96c6b2faace5bf7b5f8eb1dd79409c6f1b3b54171715ec16c289e1b690ec9.jpg,1,clean,0.1590062379837036,Gemini-nano-banana
data/corpus/images/Gemini-nano-banana/4e/4e8960bed356d38ca7344ff6d4bd7b45a6df8b25124dd0621fda6c11b9a790e2.jpg,1,clean,0.1596274226903915,Gemini-nano-banana
data/corpus/images/FLUX.1-dev/00/005fa8e41b49d20517b1bb13aa8f28a81e45f54957280bb7385e911df8fc1a31.jpg,1,clean,0.161590427160263,FLUX.1-dev
data/corpus/images/Gemini-nano-banana/fa/fae2eafda5ffd9cc388292c08e45e6cc85f413c8e6adb167da8d5904ded1d088.jpg,1,clean,0.1631012856960296,Gemini-nano-banana
data/corpus/images/Mobius/11/112f922c011badbad16d981b80cd660dba25c72cb5a905cc981eaa6b52eb97c8.jpg,1,clean,0.1653902530670166,Mobius
data/corpus/images/Gemini-nano-banana/4a/4adee75787169b2c84bc08b1b801815c53f6feb6b13d564d46b5371eeaa9895d.jpg,1,clean,0.1670491397380828,Gemini-nano-banana
data/corpus/images/SDXL/d0/d0c00a8c92db5018e4af61a56685f9ce636b4023e5a133a42a87cc03a118cab6.jpg,1,clean,0.1700215637683868,SDXL
data/corpus/images/Gemini-nano-banana/fd/fd837e83107713221e447f94de447292aefec0866eca2b6851daaf7e0f1ac4d3.jpg,1,clean,0.1703961938619613,Gemini-nano-banana
data/corpus/images/Gemini-nano-banana/ba/ba8ab65c7b200121fd1f77374a08260c8a9c40bdf7bb2c2a05eadad4c2f80263.jpg,1,clean,0.1720361113548278,Gemini-nano-banana
data/corpus/images/Gemini-nano-banana/cc/cc8e5f9754aab8a8750099abbb7fc31e608ef258c07557c2987ba7fc3dccc3fe.jpg,1,clean,0.1730282306671142,Gemini-nano-banana
data/corpus/images/Gemini-nano-banana/dc/dcc24a1bde8a8f6ddfc1b8b17788d4aebb3516c9eafb7dc2eb5d851bcd41a6d3.jpg,1,clean,0.1734031289815902,Gemini-nano-banana
data/corpus/images/Gemini-nano-banana/66/66a753171a435aebf40dba750a9006181642fb8c6c9f43554725336ac4e67857.jpg,1,clean,0.1749377995729446,Gemini-nano-banana
data/corpus/images/Gemini-nano-banana/26/26bff90807d5a2471f765048c097e448a5658e8d15961ed806d27277d09480cc.jpg,1,clean,0.1761383116245269,Gemini-nano-banana
data/corpus/images/Gemini-nano-banana/30/30161e09482efc634434f07f4f99f680828d7028cf452924d7b895514a380793.jpg,1,clean,0.1784398406744003,Gemini-nano-banana
data/corpus/images/RealVisXL-V4.0/04/041e2cc6c64134fba0fe2adcafd1e09e464656cefe7c6f231699af40c6e2a35f.jpg,1,clean,0.1792834848165512,RealVisXL-V4.0
data/corpus/images/Gemini-nano-banana/5b/5b05c3f06e68ded26a92d26026a07718466689fb9cfb607603bde91e3f041d27.jpg,1,clean,0.1806796193122863,Gemini-nano-banana
data/corpus/images/Gemini-nano-banana/fd/fd0add234062adb404e451aaf2e22abbdd135348794415095de57d74dc62c3af.jpg,1,clean,0.1810469925403595,Gemini-nano-banana
data/corpus/images/FLUX.1-dev/05/05d7718eba2bc05c8b82f3650516dfe54adef6a248006a0a75a91818b68d578c.jpg,1,clean,0.1814529150724411,FLUX.1-dev
data/corpus/images/Gemini-nano-banana/82/8281cbc6dc6bd9c9b38b9d1717aa15a82674e67afa3911185ce7231f13f26241.jpg,1,clean,0.1830464154481887,Gemini-nano-banana
data/corpus/images/Gemini-nano-banana/a7/a707dd33ea48dc63f2044a8b4d59a8a6f0fb52506bd0b066d0b3e35976a55398.jpg,1,clean,0.1835629343986511,Gemini-nano-banana
data/corpus/images/FLUX.1-dev/c1/c11c515d9c3e5b51a2be6338160ebf49676dc30eea7683dba5e415c5e3d7f426.jpg,1,clean,0.1856664419174194,FLUX.1-dev
data/corpus/images/Gemini-nano-banana/07/07a4267d4ecd7313bc7d6d5fbd3aceb22b92e964637ab64b9b9c1289233efb94.jpg,1,clean,0.1880335509777069,Gemini-nano-banana
data/corpus/images/Gemini-nano-banana/9c/9c53fdc74b25dde35cdbfd8d502a341238662ae14942f4b14c26edfe85ec8256.jpg,1,clean,0.1880701631307602,Gemini-nano-banana
data/corpus/images/FLUX.1-dev/60/601569040ad495abafa03d4ff4ecdefc0af0d0176bc089453f76a6624ee77b40.jpg,1,clean,0.1898379921913147,FLUX.1-dev
data/corpus/images/Gemini-nano-banana/87/8764dd00993e54db4f8c4594e47981926423ad2f0b03326813398c76d2a4496c.jpg,1,clean,0.1908867210149765,Gemini-nano-banana
data/corpus/images/Gemini-nano-banana/d6/d6b9f2f1b1693b191124e851502a44f57f0115eab644c676a4974ce0b8efa03a.jpg,1,clean,0.1909003406763076,Gemini-nano-banana
data/corpus/images/Gemini-nano-banana/97/97df64e9ffcfed7532db13dd91c8bb90550e83aa1fbbb03638c793b1f034e0e1.jpg,1,clean,0.1920678317546844,Gemini-nano-banana
data/corpus/images/Gemini-nano-banana/7e/7e5d588d9bc8b86ea6e98378ee7017de2436a36b6bfde98f0a6b2a70448896a4.jpg,1,clean,0.1929494738578796,Gemini-nano-banana
data/corpus/images/Gemini-nano-banana/1d/1ddbfc4bff7ae4ca02fb500711b06a25ff6141d32629269bdec054ddd3b2360a.jpg,1,clean,0.1929500550031662,Gemini-nano-banana
data/corpus/images/FLUX.1-dev/00/00b74d9baee20f3906fc5389c997c7e722af844abbfe9db3a6aacf581af57f0e.jpg,1,clean,0.1933521181344986,FLUX.1-dev
data/corpus/images/Gemini-nano-banana/53/53ed11d8e9bbe5425a2171e7ffadf7d1bcb90dc1a347b69a735e1ffa4d008b6a.jpg,1,clean,0.1937883794307708,Gemini-nano-banana
data/corpus/images/MidJourney/99/9990bee004aa1a85336d51c49be35a0e98cc515cc8ed57065b1801069c18e8fe.jpg,1,clean,0.1961321681737899,MidJourney
data/corpus/images/Gemini-nano-banana/a7/a7e6138ffef4dc9c6c550e14c1d504ca48840f857137af55f15f09c7ab9bfb75.jpg,1,clean,0.1979491561651229,Gemini-nano-banana
data/corpus/images/Gemini-nano-banana/4b/4b350677775dc9ee21db25e407ad560abd4fd03cf23ac42de824fad9d9a1921f.jpg,1,clean,0.2025449424982071,Gemini-nano-banana
data/corpus/images/Gemini-nano-banana/3e/3e9f1a81d7c5a3b80cc15497737af9aa0a9016437b8ab468cc29b847c27b2545.jpg,1,clean,0.2053066492080688,Gemini-nano-banana
data/corpus/images/Gemini-nano-banana/4c/4c11979f5eaa4bb7caafebc107a8aba8578208b5e234ac2c877887000dc9a478.jpg,1,clean,0.2053162306547165,Gemini-nano-banana
data/corpus/images/MidJourney/ed/ed8fae78b8835c3f1e66037e446095422b64485fc4651dbba6c9e3e4eacc46ed.jpg,1,clean,0.2076163589954376,MidJourney
data/corpus/images/SDXL/d5/d567c5d50470ccbdd9811177d0397756681eac0fbe7cfb57d8f010934da0ede2.jpg,1,clean,0.2080754786729812,SDXL
data/corpus/images/Gemini-nano-banana/d3/d358499c99fb235e7282f8ee9e4054cebf2d4c859549da3f62a601be5471b797.jpg,1,clean,0.210063025355339,Gemini-nano-banana
data/corpus/images/FLUX.1-dev/96/96c3bda43d2a9c7c518f9b32d73182ba5fd82fa19e9d74620dfd4458327504ba.jpg,1,clean,0.2114098668098449,FLUX.1-dev
data/corpus/images/Gemini-nano-banana/43/4383016aa127ba6b939f2305c3343d42e352851de49306af348f6ba3c21db5f0.jpg,1,clean,0.2156780064105987,Gemini-nano-banana
data/corpus/images/Gemini-nano-banana/b6/b6657e5f0253e9846af96494020c40692455aa83ba5f4629b24575bf35529e7c.jpg,1,clean,0.2158343195915222,Gemini-nano-banana
data/corpus/images/Gemini-nano-banana/41/41133f317b4561d45a6cde6d321a2284a8fefb5fc749f3243909d9cb1cad6f9d.jpg,1,clean,0.2185281366109848,Gemini-nano-banana
data/corpus/images/Gemini-nano-banana/ea/ea2d2dcfecff06293c8fbde882a09ea7fc7fc32219c76db8c00c26e94c67fbc1.jpg,1,clean,0.2186109870672226,Gemini-nano-banana
data/corpus/images/Gemini-nano-banana/13/13ed214e18f455787eb7033c32b0723ef17c842ef84394e4205af2c30f475d30.jpg,1,clean,0.2221443355083465,Gemini-nano-banana
data/corpus/images/Gemini-nano-banana/1d/1d3eb21c12c24d63f9bc9545de7ea4118d8bd2b5900fa92b6306aa8a1f3abf97.jpg,1,clean,0.2224205732345581,Gemini-nano-banana
data/corpus/images/Gemini-nano-banana/86/8633ac72e687f2a5400043371678fc00175c81971e3ddf8f5dde538dbc0c3839.jpg,1,clean,0.2229625135660171,Gemini-nano-banana
data/corpus/images/Gemini-nano-banana/30/308108289dcade36377f30b63289ee7b7dbc5e0ba2478f2b78c88aae754c79b1.jpg,1,clean,0.2238607853651046,Gemini-nano-banana
data/corpus/images/Gemini-nano-banana/d0/d055f7a46b06d842babc502556eddab35326659384db60faa3c00f8e8008a959.jpg,1,clean,0.2240031063556671,Gemini-nano-banana
data/corpus/images/SDXL/04/0436fe59790dcc0f4ba44a2ec7b54c1662acd503671c8848dc821692687ca330.jpg,1,clean,0.2261864393949508,SDXL
data/corpus/images/RealVisXL-V4.0/46/46dd8328146250fca62968b342fbc0c88c6e246d71e275dc2d070b329ff7cc00.jpg,1,clean,0.2272789776325225,RealVisXL-V4.0
data/corpus/images/Gemini-nano-banana/15/15f38de5e11392c9005a205b6c3e61c6d002b9f99cd3997727e5923e27c15b89.jpg,1,clean,0.2333620637655258,Gemini-nano-banana
data/corpus/images/FLUX.1-dev/0c/0c5273c8a442f77836e48bf54dcf6b482b6d16da93426f05f58f8c1cd9433668.jpg,1,clean,0.2348757982254028,FLUX.1-dev
data/corpus/images/FLUX.1-dev/89/893999acdfc85b852998a9224116b14aa745324d7774ea370318d789dd7af1cc.jpg,1,clean,0.2367466986179351,FLUX.1-dev
data/corpus/images/RealVisXL-V4.0/22/228aa63e9d1c7791c57ec1d343e2ce8c43e979e6d30f65110e6d5d766f79e9ad.jpg,1,clean,0.2396415919065475,RealVisXL-V4.0
data/corpus/images/SDXL/e5/e5d8222b57db09fb94256118a333908864dc34ab63b4e634465e9a4559e9f766.jpg,1,clean,0.2397737056016922,SDXL
data/corpus/images/Gemini-nano-banana/4b/4b55df8269536cfdce85f3bfb073c6e60169a1477890cb8843dba956d598d742.jpg,1,clean,0.2415138334035873,Gemini-nano-banana
data/corpus/images/FLUX.1-dev/8d/8d17622f40827200ef23c7a92fd87db7bac7bf7777e8a2bbd270bff9a6abe2de.jpg,1,clean,0.2422493398189544,FLUX.1-dev
data/corpus/images/Gemini-nano-banana/52/524ffa6e3f12920237b8837a8a433881a3107c01b1ba931efd83b417275c599c.jpg,1,clean,0.2423991113901138,Gemini-nano-banana
data/corpus/images/Mobius/65/65ac1f9c2629e57345f8dab939dee000f1884279aa709991ebd0a3241ee0d468.jpg,1,clean,0.2437569797039032,Mobius
data/corpus/images/Gemini-nano-banana/43/4350a49b0ef37d6914bcfa7fe2a480e6cf68b568438de47981e2b62005a402d5.jpg,1,clean,0.2438197284936905,Gemini-nano-banana
data/corpus/images/Gemini-nano-banana/52/529f5881defe527757820bb207e8c7b030d0f7bfa706234169398c2f471bbf30.jpg,1,clean,0.2439687550067901,Gemini-nano-banana
data/corpus/images/Gemini-nano-banana/89/89382838331ff9fe3a324dee142245f994c17363c1a8ba6103a78cc8f125eb11.jpg,1,clean,0.2439807057380676,Gemini-nano-banana
data/corpus/images/Gemini-nano-banana/4d/4d80e1731a0292940c469c42e286f5e821413a8e1b008141a961123a52246edf.jpg,1,clean,0.2455666214227676,Gemini-nano-banana
data/corpus/images/FLUX.1-dev/c4/c493605a925ae0bc73ed25677405c45d6361ac93e4ef012a8a2c895c9d2f0cfc.jpg,1,clean,0.2463436722755432,FLUX.1-dev
data/corpus/images/Gemini-nano-banana/12/123bf578ffd2f5931215c364363a83353de4a53b87bab2ebcbfc324129bc912f.jpg,1,clean,0.2465759962797165,Gemini-nano-banana
data/corpus/images/Gemini-nano-banana/9f/9f03596839e18b3123ceaac7488f9abcb1b58091d9cb6e1fa992f92ef9093b7b.jpg,1,clean,0.2489557564258575,Gemini-nano-banana
data/corpus/images/MidJourney/52/528c3001db910c0864ab3a9b976f521bea5c50c5b3f5a6aac56e920151cee02c.jpg,1,clean,0.2509412765502929,MidJourney
data/corpus/images/FLUX.1-dev/fe/fe910a15285f60517c768e259089bcc3e79ed98393f0dfe619998c90eccc0514.jpg,1,clean,0.2538062930107116,FLUX.1-dev
data/corpus/images/FLUX.1-dev/d4/d4985de5cda7489d8b9899629df09e2d43c45e77c61a8cf2686bdb67d013545e.jpg,1,clean,0.2547418177127838,FLUX.1-dev
data/corpus/images/Gemini-nano-banana/70/7010d0b1ff52764964da47b0448feaf77f0af20ce42715329fe38e435d6a7964.jpg,1,clean,0.2554762065410614,Gemini-nano-banana
data/corpus/images/FLUX.1-dev/56/56d4ee8695ee2e0d1e0fb71f17de86f96b71dbecc07075ae587a1d36df12968d.jpg,1,clean,0.257030040025711,FLUX.1-dev
data/corpus/images/Gemini-nano-banana/32/323dfaa7bbc6e0920dab9becd50155972bc83aed1e233105dfdb54eefa95fdcb.jpg,1,clean,0.2572673559188843,Gemini-nano-banana
data/corpus/images/FLUX.1-dev/c1/c1c388562234f39308a6dfbbc9979d75795bba2227ae4bdd4465bf97794073dc.jpg,1,clean,0.2591834962368011,FLUX.1-dev
data/corpus/images/Gemini-nano-banana/f5/f57baf8cfd711a74e83b5966497e40009afba0cd28416a9a4c7607958bc013dd.jpg,1,clean,0.2599692046642303,Gemini-nano-banana
data/corpus/images/Gemini-nano-banana/3a/3ad9566d0cb04ee6ddead66767b41b135a15a425c53d828ca9cfc13fa4433250.jpg,1,clean,0.2602191865444183,Gemini-nano-banana
data/corpus/images/Gemini-nano-banana/66/6656811384b42a1607a224781eb083930aacadb60e12d1d3a89d923a0fe809fe.jpg,1,clean,0.2631542384624481,Gemini-nano-banana
data/corpus/images/Gemini-nano-banana/f3/f302191e534dd626bbae1ff4595fc3d7f41d2f9c8fdaa589158c5b97d860141e.jpg,1,clean,0.2631986737251282,Gemini-nano-banana
data/corpus/images/Gemini-nano-banana/37/372f7eb486d6c2ab668aa46a4520d1bfaaa90052277fb7aaccbf8eacd764704f.jpg,1,clean,0.2632860839366913,Gemini-nano-banana
data/corpus/images/MidJourney/3f/3f5f15753d42ab8b71286b84caa83f855a08644da8c6740cd14fdd8050402458.jpg,1,clean,0.2639728784561157,MidJourney
data/corpus/images/FLUX.1-dev/a4/a4f4253976e63853c65485a3b15d55cb989fa5d6c1c57a1cec542d8f62d6199a.jpg,1,clean,0.264658510684967,FLUX.1-dev
data/corpus/images/SDXL/3d/3d54de4be1ebabb150d97c5851529f7f166a07593b29d566b36e625141e06b44.jpg,1,clean,0.2695962786674499,SDXL
data/corpus/images/Gemini-nano-banana/a0/a021b62b74f28b81f6a5a9494ed4aea16c9aa020a7bca83f23b1d97351e8a2f1.jpg,1,clean,0.2704086303710937,Gemini-nano-banana
data/corpus/images/Gemini-nano-banana/11/1167521da37df7f1d04cf5da4455702b000fc993c91f6978a4a36d69e13a9cfc.jpg,1,clean,0.2714909613132477,Gemini-nano-banana
data/corpus/images/SDXL/c3/c38f33cfd91476c787d366dcd85ae5330865a61b5dfff2db2a2785a31d14e771.jpg,1,clean,0.2744663655757904,SDXL
data/corpus/images/Gemini-nano-banana/bd/bdda2f9d2accfce12e3822d8ca41655fc26a2b6971a8967a267f46bce92f7845.jpg,1,clean,0.2771908640861511,Gemini-nano-banana
data/corpus/images/FLUX.1-dev/00/008ace4c14af5d031e43e7840fc22e0e7a1c6f0b521f561febe9f6cdf72e429b.jpg,1,clean,0.2776272296905517,FLUX.1-dev
data/corpus/images/Gemini-nano-banana/fc/fc9e7b7b237699d1727205875b5afb89b1dae9df50733986ed450a0c48ae00fe.jpg,1,clean,0.2782104015350342,Gemini-nano-banana
data/corpus/images/MidJourney/3a/3a3f4761f5df4038e3eab625aa5fe44a2229b42ef290168cf9418cca6bd6064a.jpg,1,clean,0.2798758447170257,MidJourney
data/corpus/images/Gemini-nano-banana/dd/dd4be6cd83deda283d0856d3da0ac3c848ced7ae5090916fc649c4f4655b3bad.jpg,1,clean,0.2806126773357391,Gemini-nano-banana
data/corpus/images/MidJourney/56/56e4694f696adc2b99d51724f25ff752235e21980b0ec639551b13e778a130cc.jpg,1,clean,0.2807479798793793,MidJourney
data/corpus/images/Gemini-nano-banana/60/60f6e9c4685067c21b5a9ce1300ce27609aedf37fba364eb0d9ff0eab12ec8d6.jpg,1,clean,0.2808980345726013,Gemini-nano-banana
data/corpus/images/FLUX.1-dev/23/238e1f1022b4fbef4e0ccc2e6c71c9c5306826edeae3b452398b72883052fac7.jpg,1,clean,0.2812480032444,FLUX.1-dev
data/corpus/images/MidJourney/28/28d89dda5cb52b9eb3a42b4f774a4180285b104828f8a05b0c18222b800ec20e.jpg,1,clean,0.2813924849033355,MidJourney
data/corpus/images/FLUX.1-dev/65/65656c8d93b6976118dbf1407b3c12726353abe8c33d07c79e59713405b2067a.jpg,1,clean,0.2825730741024017,FLUX.1-dev
data/corpus/images/Gemini-nano-banana/51/512eec4ed37bc8c373f44c1e0fadcf14ed679567e7e0973975a7ca456fcd951e.jpg,1,clean,0.28284353017807,Gemini-nano-banana
data/corpus/images/Gemini-nano-banana/f7/f7351df60cfd9cc04c9732f5ebbb00756d51fd919eef734ebef7f3d8cfbae779.jpg,1,clean,0.2829349935054779,Gemini-nano-banana
data/corpus/images/MidJourney/fd/fd291cc67cbaa610abdef94d040d1f832f6ed70d7a8d9afd8f437f87cca50561.jpg,1,clean,0.2830316722393036,MidJourney
data/corpus/images/Gemini-nano-banana/eb/eb6e6e7744b4d48c2d049690a10e4bce9c65583b150cb7cf0627789dc9c59d0c.jpg,1,clean,0.2840668261051178,Gemini-nano-banana
data/corpus/images/Gemini-nano-banana/27/272791175c9a97c19c0ac16effbef74f95516ad3842539952ac8d6389bb4f9be.jpg,1,clean,0.2846012711524963,Gemini-nano-banana
data/corpus/images/Gemini-nano-banana/4d/4d219cf02173f690dc88201586137b9668350a3eabb665f3e8d96e53896ffbd6.jpg,1,clean,0.2855617702007293,Gemini-nano-banana
data/corpus/images/Gemini-nano-banana/2f/2f6a17bd1fce27123cf97c091d4f265b8169ae2c92c8eb179bbe0dde837abf85.jpg,1,clean,0.2868378460407257,Gemini-nano-banana
data/corpus/images/Gemini-nano-banana/ef/ef3cc8f00059703a4317b7f978a1d9f3632ddcaa44821fe1b9ca843839694a1c.jpg,1,clean,0.2878492176532745,Gemini-nano-banana
data/corpus/images/Gemini-nano-banana/b6/b6685de04adff355900b6fdd6fe1a87a92d15002ed4fa17ef5c092c1c6d73c78.jpg,1,clean,0.2891320884227752,Gemini-nano-banana
data/corpus/images/Gemini-nano-banana/a5/a5f8236dca3b652b08eb0949969892b739d922db1664be530199f89a3de57310.jpg,1,clean,0.2894873321056366,Gemini-nano-banana
data/corpus/images/Gemini-nano-banana/a8/a846fc52a1657649f5c69d74c708d12ab4c78261b043fd476878f0eaded0c6be.jpg,1,clean,0.2898063361644745,Gemini-nano-banana
data/corpus/images/Gemini-nano-banana/9b/9b1fb05137964f5b953e8d139c20d70ad0f34089941ac52ec44c8da4ffd017b6.jpg,1,clean,0.2912804782390594,Gemini-nano-banana
data/corpus/images/Gemini-nano-banana/84/84f11a0bcea838f0435b65e011bc32c822de7cb1d6fb332599e30038e6bb7075.jpg,1,clean,0.2919512987136841,Gemini-nano-banana
