split,row_idx,frac,shard_est,img_id,width,height,label,label_name
train,386,0.001838095238095238,0,419ab8ed2370d257,1024,767,0,real
train,387,0.0018428571428571428,0,full_synthetic_063044,1024,1024,1,full_synthetic
train,388,0.0018476190476190476,0,tampered_44299,1024,1024,2,tampered
train,389,0.0018523809523809524,0,tampered_36663,1024,1024,2,tampered
train,390,0.0018571428571428571,0,tampered_62573,1024,1024,2,tampered
train,391,0.0018619047619047619,0,b8bb6b8043b38b56,1024,768,0,real
train,392,0.0018666666666666666,0,full_synthetic_002132,1024,1024,1,full_synthetic
train,393,0.0018714285714285714,0,full_synthetic_056110,1024,1024,1,full_synthetic
train,394,0.0018761904761904762,0,full_synthetic_055289,1024,1024,1,full_synthetic
train,395,0.001880952380952381,0,e81475be49afe676,1024,768,0,real
train,396,0.0018857142857142857,0,full_synthetic_019173,1024,1024,1,full_synthetic
train,397,0.0018904761904761905,0,full_synthetic_013554,1024,1024,1,full_synthetic
train,398,0.0018952380952380952,0,tampered_002014,1024,1024,2,tampered
train,3680,0.017523809523809525,4,full_synthetic_010998,1024,1024,1,full_synthetic
train,3681,0.017528571428571428,4,full_synthetic_040561,1024,1024,1,full_synthetic
train,3682,0.017533333333333335,4,full_synthetic_035838,1024,1024,1,full_synthetic
train,3683,0.017538095238095238,4,full_synthetic_065889,1024,1024,1,full_synthetic
train,3684,0.01754285714285714,4,full_synthetic_012508,1024,1024,1,full_synthetic
train,3685,0.017547619047619048,4,full_synthetic_058025,1024,1024,1,full_synthetic
train,3686,0.01755238095238095,4,0005a29f3c8820fc,1024,683,0,real
train,3687,0.017557142857142858,4,full_synthetic_056443,1024,1024,1,full_synthetic
train,3688,0.01756190476190476,4,full_synthetic_006195,1024,1024,1,full_synthetic
train,3689,0.017566666666666668,4,79c228e89f496150,1024,768,0,real
train,3690,0.01757142857142857,4,01d466ba43ec821a,768,1024,0,real
train,3691,0.017576190476190478,4,full_synthetic_049214,1024,1024,1,full_synthetic
train,3692,0.01758095238095238,4,54d156d69e409ea4,1024,768,0,real
train,3693,0.017585714285714284,4,tampered_31925,1024,1024,2,tampered
train,3694,0.01759047619047619,4,full_synthetic_048328,1024,1024,1,full_synthetic
train,3695,0.017595238095238094,4,tampered_59659,1024,1024,2,tampered
train,3696,0.0176,4,3aae948d65d42570,1024,768,0,real
train,3697,0.017604761904761904,4,tampered_57141,1024,1024,2,tampered
train,3698,0.01760952380952381,4,tampered_00319,1024,1024,2,tampered
train,3699,0.017614285714285714,4,full_synthetic_067110,1024,1024,1,full_synthetic
train,3700,0.017619047619047618,4,full_synthetic_043977,1024,1024,1,full_synthetic
train,3701,0.017623809523809524,4,full_synthetic_017788,1024,1024,1,full_synthetic
train,3702,0.017628571428571427,4,tampered_58100,1024,1024,2,tampered
train,3703,0.017633333333333334,4,aef35704ba4f9e94,1024,768,0,real
train,3704,0.017638095238095237,4,full_synthetic_062976,1024,1024,1,full_synthetic
train,3705,0.017642857142857144,4,full_synthetic_068875,1024,1024,1,full_synthetic
train,3706,0.017647619047619047,4,d1a6cf6d66120172,1024,645,0,real
train,3707,0.017652380952380954,4,full_synthetic_017332,1024,1024,1,full_synthetic
train,3708,0.017657142857142857,4,tampered_29827,1024,1024,2,tampered
train,3709,0.01766190476190476,4,full_synthetic_064390,1024,1024,1,full_synthetic
train,3710,0.017666666666666667,4,tampered_07223,1024,1024,2,tampered
train,3711,0.01767142857142857,4,tampered_002538,1024,1024,2,tampered
train,3712,0.017676190476190477,4,tampered_07779,1024,1024,2,tampered
train,3713,0.01768095238095238,4,2458bde0e8849e8c,1024,680,0,real
train,3714,0.017685714285714287,4,888fea91e5a0e984,1024,683,0,real
train,3715,0.01769047619047619,4,full_synthetic_038206,1024,1024,1,full_synthetic
train,3716,0.017695238095238094,4,22f9ec67ec95ef43,1024,685,0,real
train,3717,0.0177,4,full_synthetic_047616,1024,1024,1,full_synthetic
train,3718,0.017704761904761904,4,tampered_001976,1024,1024,2,tampered
train,3719,0.01770952380952381,4,full_synthetic_007436,1024,1024,1,full_synthetic
train,3720,0.017714285714285714,4,full_synthetic_056382,1024,1024,1,full_synthetic
train,3721,0.01771904761904762,4,tampered_278528-1,1003,1003,2,tampered
train,3722,0.017723809523809524,4,full_synthetic_019679,1024,1024,1,full_synthetic
train,3723,0.017728571428571427,4,tampered_09655,1024,1024,2,tampered
train,3724,0.017733333333333334,4,tampered_51169,1024,1024,2,tampered
train,3725,0.017738095238095237,4,tampered_16512,1024,1024,2,tampered
train,3726,0.017742857142857144,4,tampered_46462,1024,1024,2,tampered
train,3727,0.017747619047619047,4,full_synthetic_026050,1024,1024,1,full_synthetic
train,3728,0.017752380952380954,4,full_synthetic_041632,1024,1024,1,full_synthetic
train,3729,0.017757142857142857,4,435a06454d2fe36f,1024,768,0,real
train,3730,0.017761904761904763,4,tampered_26143,1024,1024,2,tampered
train,3731,0.017766666666666667,4,tampered_57801,1024,1024,2,tampered
train,3732,0.01777142857142857,4,dcc1b5bf8d777e56,1024,649,0,real
train,3733,0.017776190476190477,4,d5004282b964992e,1024,768,0,real
train,3734,0.01778095238095238,4,full_synthetic_056902,1024,1024,1,full_synthetic
train,3735,0.017785714285714287,4,tampered_004180,1024,1024,2,tampered
train,3736,0.01779047619047619,4,tampered_01821,1024,1024,2,tampered
train,3737,0.017795238095238097,4,tampered_09751,1024,1024,2,tampered
train,3738,0.0178,4,tampered_42818,1024,1024,2,tampered
train,3739,0.017804761904761903,4,tampered_29307,1024,1024,2,tampered
train,3740,0.01780952380952381,4,6c4271edf6484219,682,1024,0,real
train,3741,0.017814285714285713,4,15aec83a53930ee1,577,1024,0,real
train,3742,0.01781904761904762,4,2717fb742586f5c9,1024,819,0,real
train,3743,0.017823809523809523,4,tampered_30454,1024,1024,2,tampered
train,3744,0.01782857142857143,4,full_synthetic_023985,1024,1024,1,full_synthetic
train,3745,0.017833333333333333,4,tampered_60961,1024,1024,2,tampered
train,3746,0.01783809523809524,4,full_synthetic_062398,1024,1024,1,full_synthetic
train,3747,0.017842857142857143,4,tampered_10347,1024,1024,2,tampered
train,3748,0.017847619047619046,4,full_synthetic_033154,1024,1024,1,full_synthetic
train,3749,0.017852380952380953,4,tampered_02594,1024,1024,2,tampered
train,3750,0.017857142857142856,4,full_synthetic_040955,1024,1024,1,full_synthetic
train,3751,0.017861904761904763,4,full_synthetic_051928,1024,1024,1,full_synthetic
train,3752,0.017866666666666666,4,cbb194d6ed307b76,1024,800,0,real
train,3753,0.017871428571428573,4,full_synthetic_027084,1024,1024,1,full_synthetic
train,3754,0.017876190476190476,4,full_synthetic_041075,1024,1024,1,full_synthetic
train,3755,0.01788095238095238,4,full_synthetic_051248,1024,1024,1,full_synthetic
train,3756,0.017885714285714286,4,a91e1d2d09c13ff7,942,1024,0,real
train,3757,0.01789047619047619,4,920c697653cb0cd0,1024,681,0,real
train,3758,0.017895238095238096,4,full_synthetic_001564,1024,1024,1,full_synthetic
train,3759,0.0179,4,7174ffb13364a2b6,1024,683,0,real
train,3760,0.017904761904761906,4,tampered_24164,1024,1024,2,tampered
train,3761,0.01790952380952381,4,b6c7848b5a3cb2de,1024,1024,0,real
train,3762,0.017914285714285716,4,full_synthetic_003193,1024,1024,1,full_synthetic
train,3763,0.01791904761904762,4,full_synthetic_069547,1024,1024,1,full_synthetic
train,3764,0.017923809523809522,4,tampered_48595,1024,1024,2,tampered
train,3765,0.01792857142857143,4,full_synthetic_045936,1024,1024,1,full_synthetic
train,3766,0.017933333333333332,4,0bfa4810c3b74772,1024,683,0,real
train,3767,0.01793809523809524,4,4aa1dcc3f9c6d167,1024,768,0,real
train,3768,0.017942857142857142,4,full_synthetic_007752,1024,1024,1,full_synthetic
train,3769,0.01794761904761905,4,full_synthetic_046299,1024,1024,1,full_synthetic
train,3770,0.017952380952380952,4,b4ef3e6544bfbf1f,1024,768,0,real
train,3771,0.017957142857142856,4,full_synthetic_013486,1024,1024,1,full_synthetic
train,3772,0.017961904761904762,4,b86472303e7969d3,1024,682,0,real
train,3773,0.017966666666666666,4,23bb9725083d6905,1024,679,0,real
train,3774,0.017971428571428572,4,full_synthetic_068518,1024,1024,1,full_synthetic
train,3775,0.017976190476190475,4,full_synthetic_044555,1024,1024,1,full_synthetic
train,3776,0.017980952380952382,4,full_synthetic_015327,1024,1024,1,full_synthetic
train,3777,0.017985714285714285,4,tampered_01063,1024,1024,2,tampered
train,3778,0.017990476190476192,4,6e6e9cc4bf7f6471,1024,768,0,real
train,3779,0.017995238095238095,4,1b035d5bf36b68e6,1024,768,0,real
train,4249,0.020233333333333332,5,full_synthetic_017467,1024,1024,1,full_synthetic
train,4250,0.02023809523809524,5,tampered_002764,1024,1024,2,tampered
train,4251,0.020242857142857142,5,full_synthetic_051889,1024,1024,1,full_synthetic
train,4252,0.02024761904761905,5,5c5175c2cb053185,1024,724,0,real
train,4253,0.020252380952380952,5,tampered_09818,1024,1024,2,tampered
train,4254,0.020257142857142856,5,tampered_07268,1024,1024,2,tampered
train,4255,0.020261904761904762,5,full_synthetic_066230,1024,1024,1,full_synthetic
train,4256,0.020266666666666665,5,full_synthetic_067096,1024,1024,1,full_synthetic
train,4257,0.020271428571428572,5,full_synthetic_010216,1024,1024,1,full_synthetic
train,4258,0.020276190476190475,5,full_synthetic_039747,1024,1024,1,full_synthetic
train,4259,0.020280952380952382,5,a684c528ded4f559,1024,1024,0,real
train,4260,0.020285714285714285,5,ae9b3c456e4e10e9,1024,684,0,real
train,4261,0.020290476190476192,5,full_synthetic_013077,1024,1024,1,full_synthetic
train,4262,0.020295238095238095,5,tampered_20198,1024,1024,2,tampered
train,4263,0.0203,5,full_synthetic_067335,1024,1024,1,full_synthetic
train,4264,0.020304761904761905,5,aca0ff5043b4c56a,1024,607,0,real
train,4265,0.02030952380952381,5,fee1c7a5a383c4f0,659,1024,0,real
train,4266,0.020314285714285715,5,full_synthetic_052749,1024,1024,1,full_synthetic
train,4267,0.02031904761904762,5,full_synthetic_058074,1024,1024,1,full_synthetic
train,4268,0.020323809523809525,5,full_synthetic_036504,1024,1024,1,full_synthetic
train,4269,0.02032857142857143,5,tampered_47592,1024,1024,2,tampered
train,4270,0.02033333333333333,5,tampered_19985,1024,1024,2,tampered
train,4271,0.02033809523809524,5,tampered_002646,1024,1024,2,tampered
train,4272,0.02034285714285714,5,tampered_48584,1024,1024,2,tampered
train,4273,0.02034761904761905,5,tampered_27084,1024,1024,2,tampered
train,4274,0.02035238095238095,5,full_synthetic_021399,1024,1024,1,full_synthetic
train,4275,0.02035714285714286,5,59a596d74066c944,1024,770,0,real
train,4276,0.02036190476190476,5,tampered_17867,1024,1024,2,tampered
train,4277,0.02036666666666667,5,tampered_33732,1024,1024,2,tampered
train,4278,0.02037142857142857,5,ccd818ab26c2fc3d,1024,768,0,real
train,4279,0.020376190476190475,5,tampered_47479,1024,1024,2,tampered
train,4280,0.02038095238095238,5,full_synthetic_026208,1024,1024,1,full_synthetic
train,4281,0.020385714285714285,5,29d9eda4fad7a7f1,1024,768,0,real
train,4282,0.02039047619047619,5,tampered_01220,1024,1024,2,tampered
train,4283,0.020395238095238095,5,tampered_30606,1024,1024,2,tampered
train,4284,0.0204,5,full_synthetic_026591,1024,1024,1,full_synthetic
train,4285,0.020404761904761905,5,tampered_08027,1024,1024,2,tampered
train,4286,0.020409523809523808,5,ee75ddd61f4ba364,1024,768,0,real
train,4287,0.020414285714285715,5,79b5e81807a73eb8,1024,768,0,real
train,4288,0.020419047619047618,5,716f20b2550c720a,1024,683,0,real
train,4289,0.020423809523809525,5,c8bba3ff4484336e,1024,768,0,real
train,4290,0.020428571428571428,5,tampered_52076,1024,1024,2,tampered
train,4291,0.020433333333333335,5,tampered_42759,1024,1024,2,tampered
train,4292,0.020438095238095238,5,tampered_55698,1024,1024,2,tampered
train,4293,0.020442857142857145,5,tampered_21807,1024,1024,2,tampered
train,4294,0.020447619047619048,5,tampered_22634,1024,1024,2,tampered
train,4295,0.02045238095238095,5,full_synthetic_051706,1024,1024,1,full_synthetic
train,4296,0.020457142857142858,5,79f6aa869b6f7f8c,1024,683,0,real
train,4297,0.02046190476190476,5,e5d73e006fcc68d9,1024,683,0,real
train,4298,0.020466666666666668,5,5e868f088746de61,1024,768,0,real
train,4299,0.02047142857142857,5,03c689cb7bba1af9,1024,846,0,real
train,4300,0.020476190476190478,5,full_synthetic_037540,1024,1024,1,full_synthetic
train,4301,0.02048095238095238,5,e1084a72acd8ca98,676,1024,0,real
train,4302,0.020485714285714284,5,full_synthetic_048342,1024,1024,1,full_synthetic
train,4303,0.02049047619047619,5,8283aee325ec9e2b,1024,652,0,real
train,4304,0.020495238095238094,5,tampered_06342,1024,1024,2,tampered
train,4305,0.0205,5,1baeb17039a7e39b,1024,683,0,real
train,4306,0.020504761904761904,5,full_synthetic_043489,1024,1024,1,full_synthetic
train,4307,0.02050952380952381,5,tampered_27892,1024,1024,2,tampered
train,4308,0.020514285714285714,5,tampered_22819,1024,1024,2,tampered
train,4309,0.020519047619047617,5,full_synthetic_069325,1024,1024,1,full_synthetic
train,4310,0.020523809523809524,5,ae17d4c493d26361,1024,683,0,real
train,4311,0.020528571428571427,5,tampered_17626,1024,1024,2,tampered
train,4312,0.020533333333333334,5,full_synthetic_038547,1024,1024,1,full_synthetic
train,4313,0.020538095238095237,5,f2ee374bef1d6c7d,1024,768,0,real
train,4314,0.020542857142857144,5,full_synthetic_028450,1024,1024,1,full_synthetic
train,4315,0.020547619047619047,5,full_synthetic_024569,1024,1024,1,full_synthetic
train,4316,0.020552380952380954,5,b489d331a1b80f10,1024,683,0,real
train,4317,0.020557142857142857,5,tampered_24552,1024,1024,2,tampered
train,4318,0.02056190476190476,5,full_synthetic_018195,1024,1024,1,full_synthetic
train,4319,0.020566666666666667,5,7db9e91744b644bd,768,1024,0,real
train,4320,0.02057142857142857,5,tampered_10664,1024,1024,2,tampered
train,4321,0.020576190476190477,5,390af6a6a20f491a,1024,686,0,real
train,4322,0.02058095238095238,5,tampered_48011,1024,1024,2,tampered
train,4323,0.020585714285714287,5,tampered_328780-1,1003,1003,2,tampered
train,4324,0.02059047619047619,5,tampered_51559,1024,1024,2,tampered
train,4325,0.020595238095238094,5,f2bf9c3c717450ac,1024,683,0,real
train,4326,0.0206,5,tampered_002950,1024,1024,2,tampered
train,4327,0.020604761904761904,5,full_synthetic_003499,1024,1024,1,full_synthetic
train,4328,0.02060952380952381,5,f2e97feaf9961b9d,682,1024,0,real
train,4329,0.020614285714285713,5,36ec09a853db01ed,768,1024,0,real
train,4330,0.02061904761904762,5,f146f6966b1be859,1024,683,0,real
train,4331,0.020623809523809523,5,45ef78cc93eaaf29,1024,737,0,real
train,4332,0.02062857142857143,5,tampered_08012,1024,1024,2,tampered
train,4333,0.020633333333333333,5,d3a1b7d3151562f6,682,1024,0,real
train,4334,0.020638095238095237,5,tampered_11208,1024,1024,2,tampered
train,4335,0.020642857142857143,5,tampered_54989,1024,1024,2,tampered
train,4336,0.020647619047619047,5,729d6b2d1720c872,1024,1024,0,real
train,4337,0.020652380952380953,5,1d992e8a973fdec4,1024,685,0,real
train,4338,0.020657142857142857,5,tampered_12056,1024,1024,2,tampered
train,4339,0.020661904761904763,5,tampered_14083,1024,1024,2,tampered
train,4340,0.020666666666666667,5,305d9675a028d7c5,1024,683,0,real
train,4341,0.02067142857142857,5,full_synthetic_006649,1024,1024,1,full_synthetic
train,4342,0.020676190476190476,5,full_synthetic_035184,1024,1024,1,full_synthetic
train,4343,0.02068095238095238,5,tampered_25004,1024,1024,2,tampered
train,4344,0.020685714285714286,5,tampered_10558,1024,1024,2,tampered
train,4345,0.02069047619047619,5,full_synthetic_049611,1024,1024,1,full_synthetic
train,4346,0.020695238095238096,5,tampered_16408,1024,1024,2,tampered
train,4347,0.0207,5,97ec277076185ccd,768,1024,0,real
train,4348,0.020704761904761906,5,full_synthetic_060133,1024,1024,1,full_synthetic
train,5671,0.027004761904761906,6,tampered_13838,1024,1024,2,tampered
train,5672,0.02700952380952381,6,full_synthetic_040081,1024,1024,1,full_synthetic
train,5673,0.027014285714285713,6,ebdcf96dbf5594c0,1024,851,0,real
train,5674,0.02701904761904762,6,a8de3f9f5ce932d4,1024,683,0,real
train,5675,0.027023809523809523,6,tampered_16862,1024,1024,2,tampered
train,5676,0.02702857142857143,6,tampered_17711,1024,1024,2,tampered
train,5677,0.027033333333333333,6,100bff997c506b24,1024,682,0,real
train,5678,0.02703809523809524,6,tampered_25232,1024,1024,2,tampered
train,5679,0.027042857142857143,6,tampered_48095,1024,1024,2,tampered
train,5680,0.027047619047619046,6,cfbf0d2e51e294a8,683,1024,0,real
train,5681,0.027052380952380953,6,e9ca5e4cfc367890,1024,680,0,real
train,5682,0.027057142857142856,6,tampered_20508,1024,1024,2,tampered
train,5683,0.027061904761904763,6,full_synthetic_055416,1024,1024,1,full_synthetic
train,5684,0.027066666666666666,6,full_synthetic_005990,1024,1024,1,full_synthetic
train,5685,0.027071428571428573,6,204313aae7c76a03,1024,692,0,real
train,5686,0.027076190476190476,6,9ae783e9350f7ac2,1024,768,0,real
train,5687,0.027080952380952383,6,full_synthetic_012136,1024,1024,1,full_synthetic
train,5688,0.027085714285714286,6,tampered_33458,1024,1024,2,tampered
train,5689,0.02709047619047619,6,a5b413186a5df517,768,1024,0,real
train,5690,0.027095238095238096,6,full_synthetic_058781,1024,1024,1,full_synthetic
train,5691,0.0271,6,full_synthetic_061561,1024,1024,1,full_synthetic
train,5692,0.027104761904761906,6,d10934db53b50e0a,1024,768,0,real
train,5693,0.02710952380952381,6,full_synthetic_027812,1024,1024,1,full_synthetic
train,5694,0.027114285714285716,6,tampered_15731,1024,1024,2,tampered
train,5695,0.02711904761904762,6,16bc11e52a96ae28,680,1024,0,real
train,5696,0.027123809523809522,6,2175d90836152def,1024,753,0,real
train,5697,0.02712857142857143,6,full_synthetic_065121,1024,1024,1,full_synthetic
train,5698,0.027133333333333332,6,565985e041af064c,1024,685,0,real
train,5699,0.02713809523809524,6,7f158fde04a126f8,1024,768,0,real
train,5700,0.027142857142857142,6,128bfbb96358aec0,1024,685,0,real
train,5701,0.02714761904761905,6,full_synthetic_062029,1024,1024,1,full_synthetic
train,5702,0.027152380952380952,6,tampered_55168,1024,1024,2,tampered
train,5703,0.02715714285714286,6,9d32cfc041f472d2,1024,768,0,real
train,5704,0.027161904761904762,6,tampered_44736,1024,1024,2,tampered
train,5705,0.027166666666666665,6,b77abbff8f832d91,1024,683,0,real
train,5706,0.027171428571428572,6,tampered_47303,1024,1024,2,tampered
train,5707,0.027176190476190475,6,4574ef8d55204a54,1024,840,0,real
train,5708,0.027180952380952382,6,63822d6ed7d8ee38,1024,678,0,real
train,5709,0.027185714285714285,6,8b46d606178ca7ca,1024,765,0,real
train,5710,0.027190476190476192,6,14ab42c6b576d60f,1024,683,0,real
train,5711,0.027195238095238095,6,e28c92dbadd02f4d,681,1024,0,real
train,5712,0.0272,6,df20c02f5449f07f,1024,696,0,real
train,5713,0.027204761904761905,6,107b28cb4ded4d79,1024,673,0,real
train,5714,0.02720952380952381,6,33011371752035e5,1024,683,0,real
train,5715,0.027214285714285715,6,tampered_25743,1024,1024,2,tampered
train,5716,0.02721904761904762,6,tampered_000974,1024,1024,2,tampered
train,5717,0.027223809523809525,6,full_synthetic_011418,1024,1024,1,full_synthetic
train,5718,0.02722857142857143,6,624721f91e0cd240,1024,683,0,real
train,5719,0.02723333333333333,6,tampered_37763,1024,1024,2,tampered
train,5720,0.02723809523809524,6,033d3f1a49f9c1d5,1024,819,0,real
train,5721,0.02724285714285714,6,tampered_56433,1024,1024,2,tampered
train,5722,0.02724761904761905,6,full_synthetic_034268,1024,1024,1,full_synthetic
train,5723,0.02725238095238095,6,tampered_49487,1024,1024,2,tampered
train,5724,0.027257142857142858,6,tampered_26072,1024,1024,2,tampered
train,5725,0.02726190476190476,6,tampered_53008,1024,1024,2,tampered
train,5726,0.027266666666666668,6,full_synthetic_013152,1024,1024,1,full_synthetic
train,5727,0.02727142857142857,6,1322c3ae5844b28f,1024,768,0,real
train,5728,0.027276190476190475,6,tampered_17078,1024,1024,2,tampered
train,5729,0.02728095238095238,6,full_synthetic_063968,1024,1024,1,full_synthetic
train,5730,0.027285714285714285,6,32de18cf5fe32f64,1024,576,0,real
train,5731,0.02729047619047619,6,67312b500713f51d,1024,769,0,real
train,5732,0.027295238095238095,6,tampered_001856,1024,1024,2,tampered
train,5733,0.0273,6,59d1fb218d1c435e,1024,680,0,real
train,5734,0.027304761904761905,6,full_synthetic_055352,1024,1024,1,full_synthetic
train,5735,0.027309523809523808,6,tampered_51779,1024,1024,2,tampered
train,5736,0.027314285714285715,6,full_synthetic_034131,1024,1024,1,full_synthetic
train,5737,0.027319047619047618,6,eb526d097e9c3e96,1024,683,0,real
train,5738,0.027323809523809525,6,tampered_60745,1024,1024,2,tampered
train,5739,0.027328571428571428,6,tampered_339845-3,1003,1003,2,tampered
train,5740,0.027333333333333334,6,60e0a026839f8935,1024,679,0,real
train,5741,0.027338095238095238,6,b0a20d8c874dab3a,1024,768,0,real
train,5742,0.027342857142857144,6,full_synthetic_003562,1024,1024,1,full_synthetic
train,5743,0.027347619047619048,6,full_synthetic_019487,1024,1024,1,full_synthetic
