image_path,label,cell,score
data/corpus/images/OpenImagesV7/a8/a88d3de204dd5e3646d906fbed195f9f170900291b593bc6f83d95a9cb42de31.jpg,0,noise_0.1,0.017114482820034027
data/corpus/images/OpenImagesV7/a8/a88d3de204dd5e3646d906fbed195f9f170900291b593bc6f83d95a9cb42de31.jpg,0,jitter_0.2,0.0075485738925635815
data/corpus/images/OpenImagesV7/a8/a88d3de204dd5e3646d906fbed195f9f170900291b593bc6f83d95a9cb42de31.jpg,0,center_crop_0.8,0.011634277179837227
data/corpus/images/OpenImagesV7/a8/a88d3de204dd5e3646d906fbed195f9f170900291b593bc6f83d95a9cb42de31.jpg,0,composed_blur1.0+jpeg70,0.0044515482150018215
data/corpus/images/OpenImagesV7/a8/a88d3de204dd5e3646d906fbed195f9f170900291b593bc6f83d95a9cb42de31.jpg,0,composed_resize0.5+jpeg50,0.005916764959692955
data/corpus/images/OpenImagesV7/a8/a88d3de204dd5e3646d906fbed195f9f170900291b593bc6f83d95a9cb42de31.jpg,0,composed_jitter0.2+jpeg30,0.009605982340872288
data/corpus/images/OpenImagesV7/a8/a88d3de204dd5e3646d906fbed195f9f170900291b593bc6f83d95a9cb42de31.jpg,0,composed_resize0.25+blur0.5+jpeg30,0.009603800252079964
data/corpus/images/OpenImagesV7/9e/9e1b970284bb5d629f4a7867d55c41cf27d72d1c72c59421240b3ec0697ac579.jpg,0,clean,0.12236665189266205
data/corpus/images/OpenImagesV7/9e/9e1b970284bb5d629f4a7867d55c41cf27d72d1c72c59421240b3ec0697ac579.jpg,0,jpeg_90,0.09089750796556473
data/corpus/images/OpenImagesV7/9e/9e1b970284bb5d629f4a7867d55c41cf27d72d1c72c59421240b3ec0697ac579.jpg,0,jpeg_70,0.11465363949537277
data/corpus/images/OpenImagesV7/9e/9e1b970284bb5d629f4a7867d55c41cf27d72d1c72c59421240b3ec0697ac579.jpg,0,jpeg_50,0.053480762988328934
data/corpus/images/OpenImagesV7/9e/9e1b970284bb5d629f4a7867d55c41cf27d72d1c72c59421240b3ec0697ac579.jpg,0,jpeg_30,0.036895543336868286
data/corpus/images/OpenImagesV7/9e/9e1b970284bb5d629f4a7867d55c41cf27d72d1c72c59421240b3ec0697ac579.jpg,0,blur_0.5,0.11857802420854568
data/corpus/images/OpenImagesV7/9e/9e1b970284bb5d629f4a7867d55c41cf27d72d1c72c59421240b3ec0697ac579.jpg,0,blur_1.0,0.03635943681001663
data/corpus/images/OpenImagesV7/9e/9e1b970284bb5d629f4a7867d55c41cf27d72d1c72c59421240b3ec0697ac579.jpg,0,blur_2.0,0.01026942115277052
data/corpus/images/OpenImagesV7/9e/9e1b970284bb5d629f4a7867d55c41cf27d72d1c72c59421240b3ec0697ac579.jpg,0,resize_0.5,0.0633721798658371
data/corpus/images/OpenImagesV7/9e/9e1b970284bb5d629f4a7867d55c41cf27d72d1c72c59421240b3ec0697ac579.jpg,0,resize_0.25,0.014865807257592678
data/corpus/images/OpenImagesV7/9e/9e1b970284bb5d629f4a7867d55c41cf27d72d1c72c59421240b3ec0697ac579.jpg,0,noise_0.02,0.11098425090312958
data/corpus/images/OpenImagesV7/9e/9e1b970284bb5d629f4a7867d55c41cf27d72d1c72c59421240b3ec0697ac579.jpg,0,noise_0.05,0.0969342514872551
data/corpus/images/OpenImagesV7/9e/9e1b970284bb5d629f4a7867d55c41cf27d72d1c72c59421240b3ec0697ac579.jpg,0,noise_0.1,0.04365072399377823
data/corpus/images/OpenImagesV7/9e/9e1b970284bb5d629f4a7867d55c41cf27d72d1c72c59421240b3ec0697ac579.jpg,0,jitter_0.2,0.06827731430530548
data/corpus/images/OpenImagesV7/9e/9e1b970284bb5d629f4a7867d55c41cf27d72d1c72c59421240b3ec0697ac579.jpg,0,center_crop_0.8,0.19435130059719086
data/corpus/images/OpenImagesV7/9e/9e1b970284bb5d629f4a7867d55c41cf27d72d1c72c59421240b3ec0697ac579.jpg,0,composed_blur1.0+jpeg70,0.0634133517742157
data/corpus/images/OpenImagesV7/9e/9e1b970284bb5d629f4a7867d55c41cf27d72d1c72c59421240b3ec0697ac579.jpg,0,composed_resize0.5+jpeg50,0.06109224259853363
data/corpus/images/OpenImagesV7/9e/9e1b970284bb5d629f4a7867d55c41cf27d72d1c72c59421240b3ec0697ac579.jpg,0,composed_jitter0.2+jpeg30,0.03344434127211571
data/corpus/images/OpenImagesV7/9e/9e1b970284bb5d629f4a7867d55c41cf27d72d1c72c59421240b3ec0697ac579.jpg,0,composed_resize0.25+blur0.5+jpeg30,0.004803741816431284
data/corpus/images/OpenImagesV7/46/4669529ae560549de2485c3fc68d1b39e1ec544e95594948f04497fb5735dc2a.jpg,0,clean,0.4273972511291504
data/corpus/images/OpenImagesV7/46/4669529ae560549de2485c3fc68d1b39e1ec544e95594948f04497fb5735dc2a.jpg,0,jpeg_90,0.4557347893714905
data/corpus/images/OpenImagesV7/46/4669529ae560549de2485c3fc68d1b39e1ec544e95594948f04497fb5735dc2a.jpg,0,jpeg_70,0.7781590819358826
data/corpus/images/OpenImagesV7/46/4669529ae560549de2485c3fc68d1b39e1ec544e95594948f04497fb5735dc2a.jpg,0,jpeg_50,0.7951449751853943
data/corpus/images/OpenImagesV7/46/4669529ae560549de2485c3fc68d1b39e1ec544e95594948f04497fb5735dc2a.jpg,0,jpeg_30,0.799563467502594
data/corpus/images/OpenImagesV7/46/4669529ae560549de2485c3fc68d1b39e1ec544e95594948f04497fb5735dc2a.jpg,0,blur_0.5,0.40548691153526306
data/corpus/images/OpenImagesV7/46/4669529ae560549de2485c3fc68d1b39e1ec544e95594948f04497fb5735dc2a.jpg,0,blur_1.0,0.33827680349349976
data/corpus/images/OpenImagesV7/46/4669529ae560549de2485c3fc68d1b39e1ec544e95594948f04497fb5735dc2a.jpg,0,blur_2.0,0.37262624502182007
data/corpus/images/OpenImagesV7/46/4669529ae560549de2485c3fc68d1b39e1ec544e95594948f04497fb5735dc2a.jpg,0,resize_0.5,0.3662489950656891
data/corpus/images/OpenImagesV7/46/4669529ae560549de2485c3fc68d1b39e1ec544e95594948f04497fb5735dc2a.jpg,0,resize_0.25,0.32628148794174194
data/corpus/images/OpenImagesV7/46/4669529ae560549de2485c3fc68d1b39e1ec544e95594948f04497fb5735dc2a.jpg,0,noise_0.02,0.5384783148765564
data/corpus/images/OpenImagesV7/46/4669529ae560549de2485c3fc68d1b39e1ec544e95594948f04497fb5735dc2a.jpg,0,noise_0.05,0.6354089379310608
data/corpus/images/OpenImagesV7/46/4669529ae560549de2485c3fc68d1b39e1ec544e95594948f04497fb5735dc2a.jpg,0,noise_0.1,0.6359856128692627
data/corpus/images/OpenImagesV7/46/4669529ae560549de2485c3fc68d1b39e1ec544e95594948f04497fb5735dc2a.jpg,0,jitter_0.2,0.6795872449874878
data/corpus/images/OpenImagesV7/46/4669529ae560549de2485c3fc68d1b39e1ec544e95594948f04497fb5735dc2a.jpg,0,center_crop_0.8,0.527260959148407
data/corpus/images/OpenImagesV7/46/4669529ae560549de2485c3fc68d1b39e1ec544e95594948f04497fb5735dc2a.jpg,0,composed_blur1.0+jpeg70,0.7236252427101135
data/corpus/images/OpenImagesV7/46/4669529ae560549de2485c3fc68d1b39e1ec544e95594948f04497fb5735dc2a.jpg,0,composed_resize0.5+jpeg50,0.7876766324043274
data/corpus/images/OpenImagesV7/46/4669529ae560549de2485c3fc68d1b39e1ec544e95594948f04497fb5735dc2a.jpg,0,composed_jitter0.2+jpeg30,0.8146814703941345
data/corpus/images/OpenImagesV7/46/4669529ae560549de2485c3fc68d1b39e1ec544e95594948f04497fb5735dc2a.jpg,0,composed_resize0.25+blur0.5+jpeg30,0.7040966749191284
data/corpus/images/OpenImagesV7/eb/ebe6a7c6f7bc1118ecf0fdaf02099c4f0d27afb7fcee181d349ea7edec4af4ed.jpg,0,clean,0.17598599195480347
data/corpus/images/OpenImagesV7/eb/ebe6a7c6f7bc1118ecf0fdaf02099c4f0d27afb7fcee181d349ea7edec4af4ed.jpg,0,jpeg_90,0.18185406923294067
data/corpus/images/OpenImagesV7/eb/ebe6a7c6f7bc1118ecf0fdaf02099c4f0d27afb7fcee181d349ea7edec4af4ed.jpg,0,jpeg_70,0.198271706700325
data/corpus/images/OpenImagesV7/eb/ebe6a7c6f7bc1118ecf0fdaf02099c4f0d27afb7fcee181d349ea7edec4af4ed.jpg,0,jpeg_50,0.22949586808681488
data/corpus/images/OpenImagesV7/eb/ebe6a7c6f7bc1118ecf0fdaf02099c4f0d27afb7fcee181d349ea7edec4af4ed.jpg,0,jpeg_30,0.16128292679786682
data/corpus/images/OpenImagesV7/eb/ebe6a7c6f7bc1118ecf0fdaf02099c4f0d27afb7fcee181d349ea7edec4af4ed.jpg,0,blur_0.5,0.18288536369800568
data/corpus/images/OpenImagesV7/eb/ebe6a7c6f7bc1118ecf0fdaf02099c4f0d27afb7fcee181d349ea7edec4af4ed.jpg,0,blur_1.0,0.1683465540409088
data/corpus/images/OpenImagesV7/eb/ebe6a7c6f7bc1118ecf0fdaf02099c4f0d27afb7fcee181d349ea7edec4af4ed.jpg,0,blur_2.0,0.23344221711158752
data/corpus/images/OpenImagesV7/eb/ebe6a7c6f7bc1118ecf0fdaf02099c4f0d27afb7fcee181d349ea7edec4af4ed.jpg,0,resize_0.5,0.12960869073867798
data/corpus/images/OpenImagesV7/eb/ebe6a7c6f7bc1118ecf0fdaf02099c4f0d27afb7fcee181d349ea7edec4af4ed.jpg,0,resize_0.25,0.10040516406297684
data/corpus/images/OpenImagesV7/eb/ebe6a7c6f7bc1118ecf0fdaf02099c4f0d27afb7fcee181d349ea7edec4af4ed.jpg,0,noise_0.02,0.1662902683019638
data/corpus/images/OpenImagesV7/eb/ebe6a7c6f7bc1118ecf0fdaf02099c4f0d27afb7fcee181d349ea7edec4af4ed.jpg,0,noise_0.05,0.1845615953207016
data/corpus/images/OpenImagesV7/eb/ebe6a7c6f7bc1118ecf0fdaf02099c4f0d27afb7fcee181d349ea7edec4af4ed.jpg,0,noise_0.1,0.2450101375579834
data/corpus/images/OpenImagesV7/eb/ebe6a7c6f7bc1118ecf0fdaf02099c4f0d27afb7fcee181d349ea7edec4af4ed.jpg,0,jitter_0.2,0.17398425936698914
data/corpus/images/OpenImagesV7/eb/ebe6a7c6f7bc1118ecf0fdaf02099c4f0d27afb7fcee181d349ea7edec4af4ed.jpg,0,center_crop_0.8,0.1369556486606598
data/corpus/images/OpenImagesV7/eb/ebe6a7c6f7bc1118ecf0fdaf02099c4f0d27afb7fcee181d349ea7edec4af4ed.jpg,0,composed_blur1.0+jpeg70,0.17734797298908234
data/corpus/images/OpenImagesV7/eb/ebe6a7c6f7bc1118ecf0fdaf02099c4f0d27afb7fcee181d349ea7edec4af4ed.jpg,0,composed_resize0.5+jpeg50,0.1459241807460785
data/corpus/images/OpenImagesV7/eb/ebe6a7c6f7bc1118ecf0fdaf02099c4f0d27afb7fcee181d349ea7edec4af4ed.jpg,0,composed_jitter0.2+jpeg30,0.2765139937400818
data/corpus/images/OpenImagesV7/eb/ebe6a7c6f7bc1118ecf0fdaf02099c4f0d27afb7fcee181d349ea7edec4af4ed.jpg,0,composed_resize0.25+blur0.5+jpeg30,0.22379671037197113
data/corpus/images/OpenImagesV7/70/70430952cd8caa7933b485662c96b73a012b70db8cd17eccbf86b3af579ea825.jpg,0,clean,0.17577296495437622
data/corpus/images/OpenImagesV7/70/70430952cd8caa7933b485662c96b73a012b70db8cd17eccbf86b3af579ea825.jpg,0,jpeg_90,0.2499656081199646
data/corpus/images/OpenImagesV7/70/70430952cd8caa7933b485662c96b73a012b70db8cd17eccbf86b3af579ea825.jpg,0,jpeg_70,0.2635241448879242
data/corpus/images/OpenImagesV7/70/70430952cd8caa7933b485662c96b73a012b70db8cd17eccbf86b3af579ea825.jpg,0,jpeg_50,0.2968027889728546
data/corpus/images/OpenImagesV7/70/70430952cd8caa7933b485662c96b73a012b70db8cd17eccbf86b3af579ea825.jpg,0,jpeg_30,0.43921178579330444
data/corpus/images/OpenImagesV7/70/70430952cd8caa7933b485662c96b73a012b70db8cd17eccbf86b3af579ea825.jpg,0,blur_0.5,0.17403481900691986
data/corpus/images/OpenImagesV7/70/70430952cd8caa7933b485662c96b73a012b70db8cd17eccbf86b3af579ea825.jpg,0,blur_1.0,0.13807275891304016
data/corpus/images/OpenImagesV7/70/70430952cd8caa7933b485662c96b73a012b70db8cd17eccbf86b3af579ea825.jpg,0,blur_2.0,0.08316010981798172
data/corpus/images/OpenImagesV7/70/70430952cd8caa7933b485662c96b73a012b70db8cd17eccbf86b3af579ea825.jpg,0,resize_0.5,0.16460604965686798
data/corpus/images/OpenImagesV7/70/70430952cd8caa7933b485662c96b73a012b70db8cd17eccbf86b3af579ea825.jpg,0,resize_0.25,0.08917109668254852
data/corpus/images/OpenImagesV7/70/70430952cd8caa7933b485662c96b73a012b70db8cd17eccbf86b3af579ea825.jpg,0,noise_0.02,0.19464576244354248
data/corpus/images/OpenImagesV7/70/70430952cd8caa7933b485662c96b73a012b70db8cd17eccbf86b3af579ea825.jpg,0,noise_0.05,0.26030898094177246
data/corpus/images/OpenImagesV7/70/70430952cd8caa7933b485662c96b73a012b70db8cd17eccbf86b3af579ea825.jpg,0,noise_0.1,0.37904173135757446
data/corpus/images/OpenImagesV7/70/70430952cd8caa7933b485662c96b73a012b70db8cd17eccbf86b3af579ea825.jpg,0,jitter_0.2,0.16223302483558655
data/corpus/images/OpenImagesV7/70/70430952cd8caa7933b485662c96b73a012b70db8cd17eccbf86b3af579ea825.jpg,0,center_crop_0.8,0.22900158166885376
data/corpus/images/OpenImagesV7/70/70430952cd8caa7933b485662c96b73a012b70db8cd17eccbf86b3af579ea825.jpg,0,composed_blur1.0+jpeg70,0.235224187374115
data/corpus/images/OpenImagesV7/70/70430952cd8caa7933b485662c96b73a012b70db8cd17eccbf86b3af579ea825.jpg,0,composed_resize0.5+jpeg50,0.37839916348457336
data/corpus/images/OpenImagesV7/70/70430952cd8caa7933b485662c96b73a012b70db8cd17eccbf86b3af579ea825.jpg,0,composed_jitter0.2+jpeg30,0.4991738200187683
data/corpus/images/OpenImagesV7/70/70430952cd8caa7933b485662c96b73a012b70db8cd17eccbf86b3af579ea825.jpg,0,composed_resize0.25+blur0.5+jpeg30,0.21190784871578217
data/corpus/images/OpenImagesV7/57/57fbe9870604b2577bb5b0d9c925f652bbbce9b58837dda7ea17e3facf813a68.jpg,0,clean,0.040083128958940506
data/corpus/images/OpenImagesV7/57/57fbe9870604b2577bb5b0d9c925f652bbbce9b58837dda7ea17e3facf813a68.jpg,0,jpeg_90,0.033312615007162094
data/corpus/images/OpenImagesV7/57/57fbe9870604b2577bb5b0d9c925f652bbbce9b58837dda7ea17e3facf813a68.jpg,0,jpeg_70,0.047995150089263916
data/corpus/images/OpenImagesV7/57/57fbe9870604b2577bb5b0d9c925f652bbbce9b58837dda7ea17e3facf813a68.jpg,0,jpeg_50,0.06497921794652939
data/corpus/images/OpenImagesV7/57/57fbe9870604b2577bb5b0d9c925f652bbbce9b58837dda7ea17e3facf813a68.jpg,0,jpeg_30,0.11325500905513763
data/corpus/images/OpenImagesV7/57/57fbe9870604b2577bb5b0d9c925f652bbbce9b58837dda7ea17e3facf813a68.jpg,0,blur_0.5,0.03607270494103432
data/corpus/images/OpenImagesV7/57/57fbe9870604b2577bb5b0d9c925f652bbbce9b58837dda7ea17e3facf813a68.jpg,0,blur_1.0,0.027614351361989975
data/corpus/images/OpenImagesV7/57/57fbe9870604b2577bb5b0d9c925f652bbbce9b58837dda7ea17e3facf813a68.jpg,0,blur_2.0,0.02820407599210739
data/corpus/images/OpenImagesV7/57/57fbe9870604b2577bb5b0d9c925f652bbbce9b58837dda7ea17e3facf813a68.jpg,0,resize_0.5,0.029992373660206795
data/corpus/images/OpenImagesV7/57/57fbe9870604b2577bb5b0d9c925f652bbbce9b58837dda7ea17e3facf813a68.jpg,0,resize_0.25,0.025487199425697327
data/corpus/images/OpenImagesV7/57/57fbe9870604b2577bb5b0d9c925f652bbbce9b58837dda7ea17e3facf813a68.jpg,0,noise_0.02,0.09362833946943283
data/corpus/images/OpenImagesV7/57/57fbe9870604b2577bb5b0d9c925f652bbbce9b58837dda7ea17e3facf813a68.jpg,0,noise_0.05,0.11527534574270248
data/corpus/images/OpenImagesV7/57/57fbe9870604b2577bb5b0d9c925f652bbbce9b58837dda7ea17e3facf813a68.jpg,0,noise_0.1,0.08143164217472076
data/corpus/images/OpenImagesV7/57/57fbe9870604b2577bb5b0d9c925f652bbbce9b58837dda7ea17e3facf813a68.jpg,0,jitter_0.2,0.05424870178103447
data/corpus/images/OpenImagesV7/57/57fbe9870604b2577bb5b0d9c925f652bbbce9b58837dda7ea17e3facf813a68.jpg,0,center_crop_0.8,0.04122526943683624
data/corpus/images/OpenImagesV7/57/57fbe9870604b2577bb5b0d9c925f652bbbce9b58837dda7ea17e3facf813a68.jpg,0,composed_blur1.0+jpeg70,0.026268616318702698
data/corpus/images/OpenImagesV7/57/57fbe9870604b2577bb5b0d9c925f652bbbce9b58837dda7ea17e3facf813a68.jpg,0,composed_resize0.5+jpeg50,0.06131207197904587
data/corpus/images/OpenImagesV7/57/57fbe9870604b2577bb5b0d9c925f652bbbce9b58837dda7ea17e3facf813a68.jpg,0,composed_jitter0.2+jpeg30,0.09882672131061554
data/corpus/images/OpenImagesV7/57/57fbe9870604b2577bb5b0d9c925f652bbbce9b58837dda7ea17e3facf813a68.jpg,0,composed_resize0.25+blur0.5+jpeg30,0.06931721419095993
data/corpus/images/OpenImagesV7/ae/ae8c90b995d8d6e2e27928333b24f60e41e4db794e497e7101b58af9936ec345.jpg,0,clean,0.0036496540997177362
data/corpus/images/OpenImagesV7/ae/ae8c90b995d8d6e2e27928333b24f60e41e4db794e497e7101b58af9936ec345.jpg,0,jpeg_90,0.006075563840568066
data/corpus/images/OpenImagesV7/ae/ae8c90b995d8d6e2e27928333b24f60e41e4db794e497e7101b58af9936ec345.jpg,0,jpeg_70,0.012304697185754776
data/corpus/images/OpenImagesV7/ae/ae8c90b995d8d6e2e27928333b24f60e41e4db794e497e7101b58af9936ec345.jpg,0,jpeg_50,0.0038848971016705036
data/corpus/images/OpenImagesV7/ae/ae8c90b995d8d6e2e27928333b24f60e41e4db794e497e7101b58af9936ec345.jpg,0,jpeg_30,0.0025015610735863447
data/corpus/images/OpenImagesV7/ae/ae8c90b995d8d6e2e27928333b24f60e41e4db794e497e7101b58af9936ec345.jpg,0,blur_0.5,0.0035754272248595953
data/corpus/images/OpenImagesV7/ae/ae8c90b995d8d6e2e27928333b24f60e41e4db794e497e7101b58af9936ec345.jpg,0,blur_1.0,0.0026529862079769373
data/corpus/images/OpenImagesV7/ae/ae8c90b995d8d6e2e27928333b24f60e41e4db794e497e7101b58af9936ec345.jpg,0,blur_2.0,0.001812904723919928
data/corpus/images/OpenImagesV7/ae/ae8c90b995d8d6e2e27928333b24f60e41e4db794e497e7101b58af9936ec345.jpg,0,resize_0.5,0.002870377851650119
data/corpus/images/OpenImagesV7/ae/ae8c90b995d8d6e2e27928333b24f60e41e4db794e497e7101b58af9936ec345.jpg,0,resize_0.25,0.0014953071950003505
data/corpus/images/OpenImagesV7/ae/ae8c90b995d8d6e2e27928333b24f60e41e4db794e497e7101b58af9936ec345.jpg,0,noise_0.02,0.003143375040963292
